Distance_(microns),Gray_Value
432.569,17842.551
433.399,17621.762
434.229,18242.199
435.059,17569.252
435.890,17251.619
436.720,17109.186
437.550,17795.984
438.381,18268.049
439.211,17257.377
440.041,17171.072
440.871,17905.562
441.702,17217.660
442.532,16546.238
443.362,16390.867
444.192,16109.036
445.023,16289.396
445.853,16063.032
446.683,15555.400
447.513,15646.858
448.344,16096.202
449.174,16714.045
450.004,16544.498
450.835,16322.676
451.665,16550.770
452.495,16670.482
453.325,17285.811
454.156,17498.570
454.986,17605.020
455.816,17050.193
456.646,17669.615
457.477,17499.871
458.307,18125.963
459.137,18899.012
459.967,18128.846
460.798,17767.631
461.628,18668.475
462.458,18415.652
463.289,19238.502
464.119,19199.275
464.949,18787.691
465.779,18722.449
466.610,19263.479
467.440,19066.475
468.270,19139.037
469.100,18942.174
469.931,18732.748
470.761,19387.094
471.591,18918.352
472.421,18259.857
473.252,18216.754
474.082,19286.086
474.912,18532.162
475.743,18035.469
476.573,17862.676
477.403,17699.445
478.233,18887.086
479.064,18555.562
479.894,19284.729
480.724,18853.275
481.554,18771.312
482.385,18338.037
483.215,17834.113
484.045,18354.355
484.875,18689.891
485.706,19077.676
486.536,18863.971
487.366,19159.910
488.197,19538.648
489.027,18889.000
489.857,19397.910
490.687,19633.879
491.518,20176.283
492.348,19721.895
493.178,20375.441
494.008,20213.732
