Distance_(microns),Gray_Value
376.111,16800.080
376.941,17300.596
377.771,17292.668
378.601,17208.211
379.432,17455.283
380.262,17621.887
381.092,18235.854
381.922,18115.660
382.753,17995.053
383.583,18337.408
384.413,19663.725
385.243,19833.291
386.074,20813.004
386.904,21388.592
387.734,22042.688
388.565,22227.785
389.395,22451.369
390.225,22496.365
391.055,22431.150
391.886,22558.822
392.716,23205.404
393.546,22123.758
394.376,21608.830
395.207,21836.158
396.037,22331.102
396.867,21609.117
397.698,21224.834
398.528,21059.000
399.358,20888.068
400.188,20644.811
401.019,21768.264
401.849,21524.932
402.679,21999.000
403.509,22115.381
404.340,22985.408
405.170,22203.641
406.000,22443.033
406.830,22197.887
407.661,22576.324
408.491,22103.547
409.321,21534.381
410.151,21880.146
410.982,22058.936
411.812,21965.951
412.642,21880.521
413.473,22024.656
414.303,21452.041
415.133,20700.377
415.963,20663.355
416.794,20983.988
417.624,20377.102
418.454,20201.352
419.284,20328.227
420.115,20662.037
420.945,20689.049
421.775,20496.566
422.605,20677.619
423.436,19821.932
424.266,19571.506
425.096,19049.619
425.927,18657.291
426.757,18953.871
427.587,19492.475
428.417,18477.174
429.248,18648.725
430.078,18850.264
430.908,18318.691
431.738,17407.215
432.569,16996.291
433.399,17518.348
434.229,16980.133
435.059,17481.697
435.890,17192.072
436.720,16570.883
437.550,16530.713
438.381,16595.385
439.211,16297.393
440.041,16456.252
440.871,16569.867
441.702,16489.793
442.532,16366.817
443.362,16243.851
444.192,16796.676
445.023,16869.615
445.853,16822.393
446.683,16518.422
447.513,16940.012
448.344,16582.174
449.174,16352.766
450.004,15966.898
450.835,16980.400
451.665,16435.068
452.495,16673.676
453.325,17275.279
454.156,17057.562
454.986,16736.162
455.816,17251.955
456.646,17025.033
457.477,16238.534
458.307,17066.154
459.137,16823.102
459.967,17178.045
460.798,16781.271
461.628,16467.033
462.458,17432.422
463.289,16142.968
464.119,15361.600
464.949,15844.789
465.779,15070.255
466.610,15630.332
467.440,15195.996
468.270,14563.356
469.100,14816.851
469.931,15384.628
470.761,16027.393
471.591,15578.344
472.421,16190.036
473.252,17007.186
474.082,16695.797
474.912,16885.732
475.743,17252.547
476.573,16678.748
477.403,17072.984
478.233,17082.441
479.064,17485.033
479.894,17736.762
480.724,17880.914
481.554,17420.207
482.385,17800.732
483.215,17684.773
484.045,17520.551
484.875,17508.740
485.706,17352.344
486.536,17001.166
487.366,16664.838
488.197,16947.186
489.027,16169.028
489.857,16531.369
490.687,17090.094
491.518,16534.396
492.348,16018.753
493.178,15536.704
494.008,16338.547
