Distance_(microns),Gray_Value
326.295,8186.433
327.125,8146.020
327.955,8236.024
328.785,8069.607
329.616,7891.579
330.446,8269.883
331.276,7828.089
332.106,8265.647
332.937,8779.130
333.767,8400.457
334.597,8402.474
335.428,8173.959
336.258,8723.651
337.088,8515.636
337.918,8739.632
338.749,8992.021
339.579,8665.547
340.409,8783.158
341.239,8461.036
342.070,8447.559
342.900,8395.510
343.730,8605.543
344.560,8613.081
345.391,8839.595
346.221,8830.781
347.051,8670.923
347.882,8832.721
348.712,8490.785
349.542,8311.806
350.372,8663.660
351.203,8461.247
352.033,8695.353
352.863,8820.551
353.693,8861.498
354.524,8474.680
355.354,8907.757
356.184,9766.340
357.014,9456.672
357.845,10245.615
358.675,10900.640
359.505,10321.530
360.336,10411.385
361.166,10285.968
361.996,9987.870
362.826,10049.478
363.657,10212.308
364.487,10678.960
365.317,10291.024
366.147,10617.911
366.978,11325.526
367.808,11536.332
368.638,11659.587
369.468,11692.336
370.299,12022.130
371.129,11453.206
371.959,10927.632
372.790,11375.312
373.620,11648.713
374.450,11396.024
375.280,11348.858
376.111,11044.085
376.941,11607.802
377.771,11047.170
378.601,11527.126
379.432,11870.012
380.262,12232.068
381.092,12154.187
381.922,12107.234
382.753,11859.320
383.583,12048.628
384.413,12047.481
385.243,12407.846
386.074,12692.000
386.904,12391.227
387.734,12241.753
388.565,12402.936
389.395,12807.789
390.225,12479.247
391.055,12706.453
391.886,12670.093
392.716,13116.498
393.546,12873.591
394.376,12974.623
395.207,12688.547
396.037,12797.008
396.867,12411.478
397.698,12179.676
398.528,11788.320
399.358,12077.166
400.188,11810.502
401.019,12475.449
401.849,12341.097
402.679,12692.543
403.509,12778.287
404.340,12604.680
405.170,12503.547
406.000,12623.024
406.830,12724.802
407.661,12535.283
408.491,12933.757
409.321,13106.522
410.151,13123.462
410.982,12901.045
411.812,13344.604
412.642,13627.543
413.473,13750.142
414.303,13829.651
415.133,14072.968
415.963,13868.268
416.794,13406.130
417.624,13322.692
418.454,13449.445
419.284,13451.713
420.115,12907.474
420.945,13076.664
421.775,13032.494
422.605,12927.336
423.436,13326.891
424.266,13425.336
425.096,13408.672
425.927,13412.834
426.757,13066.777
427.587,12945.453
428.417,13561.757
429.248,13558.766
430.078,13794.263
430.908,13801.838
431.738,13390.243
432.569,13540.174
433.399,13705.368
434.229,13619.234
435.059,13537.745
435.890,13502.851
436.720,13195.360
437.550,13322.206
438.381,13804.802
439.211,14000.562
440.041,13891.898
440.871,13600.434
441.702,13873.729
442.532,13622.434
443.362,13414.251
444.192,13267.130
445.023,13207.061
445.853,13160.304
446.683,13643.761
447.513,13696.121
448.344,13914.275
449.174,13625.032
450.004,13693.936
450.835,13465.526
451.665,13696.619
452.495,13629.700
453.325,13320.279
454.156,13138.247
454.986,12799.530
455.816,12530.911
456.646,12172.656
457.477,12325.032
458.307,12356.789
459.137,11755.951
459.967,12065.004
460.798,12036.838
461.628,12192.291
462.458,12344.615
463.289,11985.704
464.119,12465.781
464.949,12876.883
465.779,13032.587
466.610,12860.777
467.440,12954.389
468.270,13018.138
469.100,12601.400
469.931,12610.713
470.761,12996.534
471.591,13000.429
472.421,13390.551
473.252,12986.619
474.082,13425.676
474.912,13069.097
475.743,13633.660
476.573,13536.729
477.403,12958.555
478.233,13189.449
479.064,13291.485
479.894,13166.947
480.724,13457.798
481.554,12875.032
482.385,13140.547
483.215,13218.770
484.045,13101.166
484.875,13368.632
485.706,13251.045
486.536,13282.291
487.366,12924.449
488.197,12977.543
489.027,13049.704
489.857,12791.562
490.687,13002.202
491.518,13431.806
492.348,12870.680
493.178,12533.259
494.008,12536.911
